180d_absolute_return,180d_btc_relative_return,180d_mae,180d_mfe,180d_time_to_mfe_days,30d_absolute_return,30d_btc_relative_return,30d_mae,30d_mfe,30d_time_to_mfe_days,365d_absolute_return,365d_btc_relative_return,365d_mae,365d_mfe,365d_time_to_mfe_days,90d_absolute_return,90d_btc_relative_return,90d_mae,90d_mfe,90d_time_to_mfe_days,btc_rel30,distance_90d_high,ret30,ret90,stage,symbol,t,taker_buy_share_7d,universe_rank,universe_size,utc,volume_ratio_7d
0.44868913857677883,-0.25004530796240787,-0.08239700374531844,1.4711610486891384,123,0.5176029962546815,0.4065499394273182,-0.08239700374531844,0.6711610486891384,28,0.08913857677902626,-1.0754186545702866,-0.29737827715355813,1.4711610486891384,123,0.30561797752808983,0.036219378012873005,-0.08239700374531844,0.8966292134831457,41,0.03874418173751737,-0.02054292002934699,0.4262820512820513,0.14200171086398639,PRE_MOVE,ALGOUSDT,1699660800000,0.5005569370353949,90,100,2023-11-11,1.2282709640036162
-0.563150074294205,-0.3855378768397426,-0.6515601783060921,0.22548291233283813,4,-0.08878157503714712,-0.137186958061558,-0.1887072808320951,0.22548291233283813,4,-0.2526002971768202,-0.43442587806322774,-0.6515601783060921,1.2804606240713223,269,-0.350297176820208,-0.36555526650029513,-0.45802377414561657,0.22548291233283813,4,0.08544537333013835,-0.0547752808988764,0.5938425103611604,0.3359801488833747,PRE_MOVE,ALGOUSDT,1709942400000,0.5078282667070668,93,100,2024-03-09,1.8277273310543993
-0.7924665856622114,-0.22012609975271358,-0.8052247873633049,0.025516403402187082,2,-0.39975698663426484,-0.24071570833865907,-0.45929526123936815,0.025516403402187082,2,-0.809599027946537,-0.4245576623356575,-0.8769137302551641,0.025516403402187082,2,-0.729404617253949,-0.1502598703590985,-0.775820170109356,0.025516403402187082,2,0.059238765368436086,-0.42608089260808923,0.13831258644536648,-0.36983154670750384,PRE_MOVE,ALICEUSDT,1648857600000,0.5019698421437848,53,100,2022-04-02,1.958040890332105
0.03877314814814814,-0.35994257239388827,-0.5943287037037037,0.1064814814814814,179,-0.4716435185185185,-0.28991279562330174,-0.5503472222222222,0.00868055555555558,1,-0.7582175925925926,-1.2837304805463012,-0.8165509259259259,0.11284722222222232,183,-0.490162037037037,-0.2687309572259954,-0.5943287037037037,0.00868055555555558,1,0.31520017129301725,-0.38042309071351743,0.414075286415712,-0.25259515570934254,PRE_MOVE,ALICEUSDT,1717804800000,0.5004814402688802,68,100,2024-06-08,4.243302071090242
-0.3252710592160134,-0.7188819574982689,-0.6121768140116765,0.20850708924103412,122,-0.31109257714762306,-0.4620751322415636,-0.6121768140116765,0.04670558798999158,1,-0.16680567139282731,-1.6702257921055779,-0.6121768140116765,0.4370308590492076,279,-0.3436196830692244,-0.29691830046566203,-0.6121768140116765,0.04670558798999158,1,0.04332223392593404,-0.41483650561249386,-0.018018018018017945,-0.39596977329974803,PRE_MOVE,AMBUSDT,1685750400000,0.509761104871547,57,100,2023-06-03,13.681101448709626
0.23035230352303526,-1.394791599726508,-0.49864498644986444,0.5564588979223124,160,-0.21228545618789518,-0.4909003206518038,-0.2990063233965673,0.3089430894308942,3,-0.2755194218608853,-1.708597364014746,-0.5537488708220415,0.5564588979223124,160,-0.2710027100271002,-0.8312013706884023,-0.3604336043360433,0.3089430894308942,3,0.4525247999606583,-0.110128617363344,0.49191374663072773,0.3533007334963325,PRE_MOVE,AMBUSDT,1696032000000,0.5010338539560151,67,100,2023-09-30,5.314683698292671
-0.31491344873502003,-0.20669410923782294,-0.6762094984465158,0.19307589880159792,3,-0.16666666666666674,-0.08297090153392872,-0.28828229027962715,0.19307589880159792,3,-0.46471371504660464,-0.6636574735414195,-0.6762094984465158,0.27607634265423875,192,-0.5168664003550821,-0.21528482026426898,-0.5803373280071017,0.19307589880159792,3,0.47807059455726253,-0.23432455395072216,0.6651884700665189,0.11894710702756406,PRE_MOVE,ANKRUSDT,1660348800000,0.5026983619323896,78,100,2022-08-13,5.850463143100043
-0.07788390889052166,-0.34719232757477103,-0.3754592211609111,1.112417340191036,24,0.5551065393093313,0.5347139685310525,-0.10800881704628951,1.112417340191036,24,-0.11792799412196919,-0.9435714922498958,-0.3769287288758266,1.112417340191036,24,0.1509919177075678,-0.12217879281166133,-0.10800881704628951,1.112417340191036,24,0.4269317014851741,-0.1614294516327789,0.8110445775116435,-0.07320394960844401,PRE_MOVE,ANKRUSDT,1674864000000,0.503931451142317,56,100,2023-01-28,1.6427315827373787
0.44037478705281097,-0.10676434425014114,-0.24190800681431002,0.6895229982964226,125,-0.013628620102214661,-0.016592860630161077,-0.24190800681431002,0.0357751277683136,2,1.5468483816013632,-0.009831552235993968,-0.24190800681431002,1.603492333901193,364,-0.11499148211243615,-0.2915030433511231,-0.24190800681431002,0.40587734241908024,54,0.31278149737795147,-0.36847767616998395,0.28587075575027376,0.19673802242609573,PRE_MOVE,ANTUSDT,1670630400000,0.5155967027789016,71,100,2022-12-10,6.70183132726319
-0.27170277518305375,-0.21025893308555021,-0.605568445475638,0.17515894778075736,11,-0.21565673305812516,-0.16883312955058638,-0.2703016241299304,0.17515894778075736,11,-0.6845150209419351,-1.0244845635962496,-0.7273028595534397,0.17515894778075736,11,-0.32865278572935186,-0.1822588722098626,-0.4011209208424986,0.17515894778075736,11,0.44800188350341763,-0.7595275619078673,0.5115230460921842,-0.6053183961562933,PRE_MOVE,APEUSDT,1658534400000,0.5060485221234474,10,100,2022-07-23,2.9187557607924157
